"Variety_ID","Experiment","parent1","Code_ID","Accession_ID","geno.panel","grain.yield","grain.number","seed.size","anthesis","silking","plant.height","tassel.height","ear.height","year","loc","scenarioWater","scenarioTemp","scenarioFull","geneticGroup"
"FR697","Mur13R","FR697_ifsi",3222,"FR697_H","DROPS",6.9393552816,2620.2268359822,314.9042406608,64.3400429457,68.8668578525,255.017761383,NA,136.9685949116,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"FR697","Cra12R","FR697_ifsi",3222,"FR697_H","DROPS",0.5398531871,73.4678711043,284.0228709734,72.1700121281,78.1896808214,115.3964849345,151.2663237524,49.2685551398,"2012","Cra","WD","Hot","WD.Hot","Lancaster"
"FR697","Ner12R","FR697_ifsi",3222,"FR697_H","DROPS",6.066759647,2269.908463255,320.10517317,69.3238897312,78.8115076891,208.5084572353,NA,127.5693545988,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"FR697","Mur13W","FR697_ifsi",3222,"FR697_H","DROPS",7.9760546446,2869.2217475711,336.8549828886,65.7530972654,69.3408459913,254.5512861397,NA,131.0268751424,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"FR697","Kar12W","FR697_ifsi",3222,"FR697_H","DROPS",9.6425286852,3550.159486022,320.891551379,65.7562916403,66.7094772568,264.2384935977,307.8482367378,156.4594085128,"2012","Kar","WW","Cool","WW.Cool","Lancaster"
"FR697","Kar13R","FR697_ifsi",3222,"FR697_H","DROPS",12.3300723885,4405.1916567968,342.3481609147,68.9731019543,67.7327713807,264.9167012096,NA,129.0805077564,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"H99","Ner12R","H99_inra",3155,"H99_H","DROPS",4.0680780765,1694.4796749058,292.3692688049,67.2118716933,81.629008048,203.0313365596,NA,105.2439339288,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"H99","Mur13W","H99_inra",3155,"H99_H","DROPS",8.175623794,3419.4279384518,288.0538651612,63.3185852868,66.2451095816,251.8985331384,NA,101.8785189538,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"H99","Kar12W","H99_inra",3155,"H99_H","DROPS",9.6442593229,3768.284179567,289.6985389197,62.7299099408,63.9047194469,228.9651901625,275.3384665036,128.3329810532,"2012","Kar","WW","Cool","WW.Cool","Lancaster"
"H99","Kar13R","H99_inra",3155,"H99_H","DROPS",7.4448859028,3025.8670508838,309.5416797964,66.8903908749,67.3283207908,235.948257451,NA,104.7934938533,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"H99","Kar13W","H99_inra",3155,"H99_H","DROPS",6.6599470503,2721.7414687179,289.6911525304,65.6072015387,65.4808972188,225.0475347839,264.0296946753,125.702289963,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"H99","Cra12R","H99_inra",3155,"H99_H","DROPS",1.4191059032,524.1956290635,274.8664238102,69.8177155014,76.5230943989,109.1029368822,142.8302384805,39.5282361588,"2012","Cra","WD","Hot","WD.Hot","Lancaster"
"H99","Mar13R","H99_inra",3155,"H99_H","DROPS",5.8990167814,2237.8923860421,269.9538074551,72.8198205426,78.504216268,215.8267379661,246.8607078904,73.4439940685,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"H99","Mur13R","H99_inra",3155,"H99_H","DROPS",6.359630563,2779.4150053375,268.8954913239,59.972706186,65.4558564582,238.9308266785,NA,110.4133205608,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"H99","Gai12W","H99_inra",3155,"H99_H","DROPS",10.9015467715,3778.5115204415,365.6535037001,64.2887756061,67.7922350292,221.1772990328,274.0669836659,92.2332845432,"2012","Gai","WW","Cool","WW.Cool","Lancaster"
"H99","Cam12R","H99_inra",3155,"H99_H","DROPS",1.6265358134,614.2011721441,NA,71.1752228563,82.7310210041,117.1017230632,150.1683099378,59.9021420287,"2012","Cam","WD","Hot","WD.Hot","Lancaster"
"HMV5301","Mur13R","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",8.7033143999,2829.4377607336,361.2262520766,59.879943621,62.9551792691,260.8423973763,NA,131.2123971024,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"HMV5301","Mur13W","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",8.3129853684,2691.3238627371,365.4464099312,60.9861941435,64.330097379,261.6894829114,NA,129.1131326578,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"HMV5301","Kar12W","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",10.5738733124,3652.6650477945,336.1829202199,63.9606538004,63.8320237992,267.1638019658,320.8458450416,149.6440366492,"2012","Kar","WW","Cool","WW.Cool","Iodent"
"HMV5301","Kar13W","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",6.9349315436,2372.83979573,353.1239291873,65.6291320483,64.6786743206,254.3309245737,295.3094684807,137.9714046284,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"HMV5301","Gai12W","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",12.2767864892,3797.131390646,391.7912265724,63.8505566177,65.2227551237,250.0465159927,264.532254973,111.8011740907,"2012","Gai","WW","Cool","WW.Cool","Iodent"
"HMV5301","Ner12R","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",6.1852117394,2216.3630258224,332.3476179253,69.0329460497,76.2894517876,216.783459827,NA,125.0680553728,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"HMV5301","Mar13R","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",10.8637839168,3012.802748401,354.7437413683,67.1169292382,67.6460895189,257.8830746187,286.4954174894,113.6841297993,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"HMV5301","Kar13R","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",10.5444168044,3602.6447015178,359.5667513714,66.4527778573,64.7365904646,266.1596220875,NA,133.1318948446,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"HMV5301","Cra12R","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",1.1157503574,456.6753807309,264.6811635808,67.3720031216,71.8930687471,119.6584840619,158.4932435259,49.7444263061,"2012","Cra","WD","Hot","WD.Hot","Iodent"
"HMV5301","Cam12R","HMV5301_Martonvasar",3156,"HMV5301_H","DROPS",2.8443872182,931.6291247189,NA,68.3832605121,80.2126617332,150.8456341045,187.6436768062,75.7699241895,"2012","Cam","WD","Hot","WD.Hot","Iodent"
"HMV5325","Cra12R","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",2.2394092075,924.5210659436,269.0914356997,71.6458230421,74.1316999217,137.6633649581,170.5117027133,57.1752878624,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5325","Kar13R","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",10.9763286722,4103.0703902336,312.1263599321,66.7199828755,65.7211343412,270.6474065115,NA,141.1388275092,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5325","Gai12W","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",10.8263932416,4079.2458405607,306.9649840179,65.3059079953,64.79966635,261.3668358561,307.2106802816,127.7183825865,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5325","Mur13W","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",7.7271106031,3146.2522982829,296.319954564,62.5824196195,64.1961999173,287.4957127552,NA,153.4736514095,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5325","Ner12R","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",5.4922160855,2283.6690224067,278.6191191363,69.3970559417,75.6381308529,220.3959350815,NA,115.2448773962,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5325","Cam12R","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",3.4407485389,1237.0372248865,NA,68.9983494709,79.5637649127,153.5923546717,191.6115143475,81.1920243607,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5325","Mur13R","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",7.6448907683,3006.5111210597,296.3243911143,60.6248562421,62.9042921865,270.8898809987,NA,139.4827616648,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5325","Mar13R","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",9.776915171,3271.270978769,297.0148622143,69.2021791629,67.0418605462,259.7189717333,289.4583866909,118.0999752366,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5325","Kar12W","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",11.030038402,4341.1631099739,286.9990877404,63.4081870008,65.5955446105,269.3063980932,315.6202015118,159.3358782553,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5325","Kar13W","HMV5325_Martonvasar",3058,"HMV5325_H","DROPS",7.3351715825,2826.5751465383,287.5674260057,65.7698861652,65.045481748,260.1251971334,309.7255542738,145.7537254155,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5343","Ner12R","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",5.6401045691,2295.2464752639,289.1066589108,68.2066543122,74.8543346407,191.4027354165,NA,123.678204147,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5343","Mar13R","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",8.042753577,2202.1400029023,373.312937665,66.6079707548,69.5205245432,216.4326472284,234.9188061998,106.8443269604,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5343","Kar13R","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",8.9258328661,3401.8466935755,317.4597271508,64.5823314296,63.5250935603,242.8036095298,NA,126.8956385436,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5343","Gai12W","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",10.7875328139,4327.0806441996,305.8358439194,64.0858892173,63.4012150755,236.8571484322,292.037099855,105.4235393589,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5343","Mur13W","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",8.373822762,3308.032873682,309.8430074423,58.4400418861,60.718622152,245.1537631212,NA,132.2097587457,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5343","Kar13W","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",7.6577235692,2945.9493004051,312.2251636572,66.5336088492,66.5861214946,227.0333320955,276.0062774889,119.2430492852,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5343","Kar12W","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",9.1713034957,3671.1254546086,285.7969242118,64.0717430543,62.6331721405,249.6073667887,298.3095018032,153.8935380681,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5343","Cra12R","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",1.7140422193,708.7795698767,267.6596897438,71.6213801678,74.3644689596,122.7697584525,160.5012995129,61.3825047462,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5343","Mur13R","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",7.3512888213,2368.1506969586,365.4960871973,58.8697461659,59.9570117058,238.6173584827,NA,127.0189359623,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5343","Cam12R","HMV5343_Martonvasar",3157,"HMV5343_H","DROPS",2.1686181152,743.015440745,NA,70.4985728194,80.6895689569,130.2265431418,159.1778842463,72.9242152697,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5347","Mar13R","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",7.3490542128,2316.7364610614,319.0021484661,65.611114404,69.963264637,235.5140609725,263.1319030796,92.8735563379,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5347","Kar12W","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",10.1394037861,3397.2767931021,336.8768829896,61.1500406038,62.1301379446,247.4441373537,301.2464150651,143.1580195473,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5347","Cra12R","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",2.4038119508,975.299218839,277.3380831789,66.5356453635,71.2780391652,111.7913657795,150.7660651313,48.1936490897,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5347","Mur13W","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",5.9509118633,2529.4804626219,300.3090171077,62.6731311965,63.5058840488,262.5218755964,NA,127.9578416379,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5347","Kar13W","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",7.7575990285,2626.9867278349,344.5759368823,63.8805719687,62.186979535,220.1335301353,263.2266059991,134.6580180666,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5347","Gai12W","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",10.842930178,3097.4290760399,400.0356284847,64.9786893014,63.8608734425,260.0862346221,297.8953133353,129.7716802117,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5347","Kar13R","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",8.7681909656,3008.2617992766,355.2399820854,66.8932431679,64.8381719196,246.5055433217,NA,135.7230933791,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5347","Cam12R","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",2.9005826048,933.1066764446,NA,70.2400128633,79.8440022182,114.583470531,146.9733756206,66.4348359571,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5347","Ner12R","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",4.3107586535,1725.5326595716,301.4348073874,65.7995808804,74.026498331,192.2902486761,NA,121.5625339306,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5347","Mur13R","HMV5347_Martonvasar",3158,"HMV5347_H","DROPS",6.1438437239,2520.9520743988,288.89624637,61.4913487581,62.5672406943,243.284044752,NA,129.1183755913,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5405","Kar13R","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",9.5695001332,3298.3457591836,349.5173155318,66.7655610166,64.2721124694,257.0091454956,NA,131.7861708464,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"HMV5405","Ner12R","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",6.0304644761,2250.1834341845,309.7071452356,69.656601961,74.6876995111,203.570431334,NA,131.1994932287,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"HMV5405","Mur13R","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",7.8743950844,2741.929153469,333.6395042452,60.3611882678,63.7542674913,254.9217623914,NA,132.1097892345,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"HMV5405","Gai12W","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",12.1898057876,4159.5256969179,352.8197153284,66.3950332848,65.9575371276,243.3578073638,298.4231505548,126.9181836481,"2012","Gai","WW","Cool","WW.Cool","Iodent"
"HMV5405","Mur13W","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",9.2307123984,3233.3805696219,341.9257853352,60.3473648698,63.1188615561,264.1195947213,NA,132.011007035,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"HMV5405","Cam12R","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",2.2713292475,754.7954291458,NA,69.6435289925,80.5590639826,153.0065416951,184.180199329,73.9701582201,"2012","Cam","WD","Hot","WD.Hot","Iodent"
"HMV5405","Kar12W","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",10.3837166853,4015.2719311708,294.1100481007,61.1680836957,62.5868738809,254.268430872,302.0218562118,152.993851219,"2012","Kar","WW","Cool","WW.Cool","Iodent"
"HMV5405","Cra12R","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",1.9641016676,801.8910710005,270.1513401858,70.9099820225,73.0872334804,120.5767624338,158.5696201666,57.3118071574,"2012","Cra","WD","Hot","WD.Hot","Iodent"
"HMV5405","Kar13W","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",7.8758199572,2675.8601958487,342.5885851583,70.5337309364,64.9095039525,248.5513896041,287.2358920081,136.2894855507,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"HMV5405","Mar13R","HMV5405_Martonvasar",3042,"HMV5405_H","DROPS",8.8843362702,2684.447117521,332.4992015259,67.7823211253,72.0492256125,207.8531418851,235.5561637465,73.8803952211,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"HMV5409","Cra12R","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",1.3953287878,585.8818056889,265.2654346516,72.4670697666,74.6577278126,113.2034353666,145.4684412025,48.1202649065,"2012","Cra","WD","Hot","WD.Hot","Other"
"HMV5409","Kar13W","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",8.2975945255,3077.7072439874,333.2845920009,64.4735399619,62.7749498815,215.2248601472,261.6044278665,114.5688731012,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"HMV5409","Ner12R","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",4.6962344512,1774.1537686877,319.3346680085,68.0566053969,77.9478927415,187.4453795802,NA,119.0065509007,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"HMV5409","Mur13W","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",7.4471887189,2702.6045800767,331.8003089671,63.8497931738,64.3013702744,230.0875450253,NA,118.3190655718,"2013","Mur","WW","Hot","WW.Hot","Other"
"HMV5409","Gai12W","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",12.4257215164,3957.6872324283,409.88360998,64.670646011,64.2873344985,244.4264129597,268.4329937706,124.0935852483,"2012","Gai","WW","Cool","WW.Cool","Other"
"HMV5409","Kar12W","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",8.7735228827,3369.8425212017,312.2783716069,62.9837509934,61.1501108526,246.0771485528,294.4890071555,139.3539948563,"2012","Kar","WW","Cool","WW.Cool","Other"
"HMV5409","Cam12R","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",3.0450696932,1017.9148945457,NA,69.6590023508,80.2667928358,135.7603157869,169.5338371512,75.300984283,"2012","Cam","WD","Hot","WD.Hot","Other"
"HMV5409","Kar13R","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",9.0304445221,3323.0170067352,342.4786688206,65.9041625403,65.1464963168,231.5744170207,NA,126.2583784568,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"HMV5409","Mur13R","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",6.4316899831,2336.7863958663,326.1735650961,62.2286829947,63.5720878374,233.3118216136,NA,119.7394826937,"2013","Mur","WW","Hot","WW.Hot","Other"
"HMV5409","Mar13R","HMV5409_Martonvasar",3159,"HMV5409_H","DROPS",8.9860371158,2521.2162336304,354.8345771685,67.7075989536,73.0937717553,220.8180893433,251.6912916249,93.6710198623,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"HMV5422","Kar13W","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",11.0681818643,4375.8876666623,299.7115198688,68.8809860381,67.8364315844,276.7378672943,312.713015858,145.8195391721,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5422","Ner12R","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",6.5577233306,2923.1410393882,270.1739888428,69.9277220802,76.7581738737,230.4811391298,NA,142.2980255808,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5422","Kar12W","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",8.8144193056,3860.7271053181,259.4395030556,63.7268081147,64.4699234233,284.4624934394,328.30572508,163.0585205714,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5422","Kar13R","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",12.1438042127,4989.2318113693,299.5941269037,69.6983176359,67.8356401641,283.7713570219,NA,139.2483868081,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"HMV5422","Gai12W","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",13.5088223085,5105.9863669568,318.8484073472,68.0594825023,67.4691396231,272.0719787666,324.8469987157,130.6178565617,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"HMV5422","Mur13W","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",9.5244724217,3807.5206692635,301.5178463377,64.9346081067,65.6118149382,291.3830847352,NA,157.0640981479,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5422","Mar13R","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",9.6275784505,3793.1736117972,252.1831813328,69.7376567202,72.0596257288,244.7961445369,272.5748918458,108.5032958794,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"HMV5422","Mur13R","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",8.6443543597,3449.0731845869,291.5612062548,64.7534086269,65.9219560475,293.1836053622,NA,143.7082574598,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"HMV5422","Cra12R","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",2.3874482247,971.8168143096,268.8438070983,73.3765188051,75.7988583736,127.4201561405,164.7299046438,54.6575958128,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5422","Cam12R","HMV5422_Martonvasar",3037,"HMV5422_H","DROPS",3.3747297171,1213.465413654,NA,71.9635950626,81.175417171,162.324953499,199.8093968454,87.0656938309,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"HMV5502","Kar13R","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",11.2186971628,4402.0897259937,302.4322088214,68.7627111551,68.2936620261,255.5333619526,NA,148.3360270619,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"HMV5502","Kar13W","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",7.9099367285,3174.6410097111,294.2190257323,67.2869423923,68.0914458393,241.1169471221,278.1980665048,145.1506521396,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"HMV5502","Ner12R","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",5.013189302,2023.6054113778,293.2290644634,70.8245012105,78.5452098466,199.4895916731,NA,146.7634054613,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"HMV5502","Mur13R","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",7.3742678713,2888.2452962311,298.3900207786,64.1937445139,68.1713677273,261.239326786,NA,156.9145862021,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"HMV5502","Cra12R","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",2.1006127672,829.0552297501,269.9946050956,73.0913587996,78.3579376045,125.3728112657,152.9786845543,60.6170270919,"2012","Cra","WD","Hot","WD.Hot","Iodent"
"HMV5502","Kar12W","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",10.7036472675,4209.9665603542,288.2751978268,67.93780998,70.4829687364,246.6892376388,293.5366233192,159.1437491715,"2012","Kar","WW","Cool","WW.Cool","Iodent"
"HMV5502","Mar13R","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",8.4397044511,2423.5742133022,348.4512663155,70.9383656396,72.5735263637,244.5359050455,275.6745436299,102.8950144408,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"HMV5502","Gai12W","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",12.1603170429,4834.1904488639,301.0650120983,69.6233245848,71.6015268491,257.7330046883,306.9361944449,127.4705535775,"2012","Gai","WW","Cool","WW.Cool","Iodent"
"HMV5502","Cam12R","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",3.5672770542,1200.9471325922,NA,71.9023947469,82.4459103945,145.7292676289,180.9811159806,81.7568514997,"2012","Cam","WD","Hot","WD.Hot","Iodent"
"HMV5502","Mur13W","HMV5502_Martonvasar",3160,"HMV5502_H","DROPS",8.1138688596,3395.4939059169,289.9557775222,66.1129846839,68.4694557376,270.9842156172,NA,156.7915382223,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"I198","Mur13R","I198_inra",3161,"I198_H","DROPS",6.2928878174,2896.5664176824,254.0557716025,66.5131339528,71.8237938997,241.7985995074,NA,137.7518405905,"2013","Mur","WW","Hot","WW.Hot","Other"
"I198","Ner12R","I198_inra",3161,"I198_H","DROPS",4.5575686125,1991.4361364479,275.0012096896,70.0014874101,84.9442971925,185.9138801528,NA,122.0919273392,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"I198","Kar12W","I198_inra",3161,"I198_H","DROPS",10.7839383829,4892.3076122498,254.9502667158,70.2673896706,72.5615103182,253.2514328427,307.8397933949,169.1168977866,"2012","Kar","WW","Cool","WW.Cool","Other"
"I198","Kar13R","I198_inra",3161,"I198_H","DROPS",8.5620815391,3846.8257796665,279.6903971864,68.5086782187,73.099673456,251.3240166283,NA,140.7259749715,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"I198","Mur13W","I198_inra",3161,"I198_H","DROPS",6.5420396565,3141.4558370803,255.1209254482,67.7399562423,70.9994930822,263.445071011,NA,146.0044918768,"2013","Mur","WW","Hot","WW.Hot","Other"
"I198","Mar13R","I198_inra",3161,"I198_H","DROPS",6.4277154492,2449.5348968406,266.4809638143,72.5378335032,76.5171548911,221.7210659594,253.6275154313,104.954814049,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"I198","Gai12W","I198_inra",3161,"I198_H","DROPS",10.0824255206,4644.5694006971,250.3910339896,68.9426522806,71.3106898401,252.3019673433,318.7344417185,115.9905325671,"2012","Gai","WW","Cool","WW.Cool","Other"
"I198","Cam12R","I198_inra",3161,"I198_H","DROPS",1.2840486171,453.9191365612,NA,74.3741732821,87.3575637101,115.048212789,145.6726047392,65.5807539005,"2012","Cam","WD","Hot","WD.Hot","Other"
"I198","Cra12R","I198_inra",3161,"I198_H","DROPS",2.0110913279,742.974988438,265.4118366753,76.3860521104,81.4685017477,115.1462911061,157.6804221615,54.6413096832,"2012","Cra","WD","Hot","WD.Hot","Other"
"I198","Kar13W","I198_inra",3161,"I198_H","DROPS",8.5089136593,3835.0241551596,275.7297168391,70.1853296998,74.7896998012,240.415089346,292.113279011,138.3708526646,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"I233","Mar13R","I233_inra",3164,"I233_H","DROPS",8.0876581591,2668.8843665885,303.9362239547,71.9392265392,79.5639743269,236.8834250232,265.2971730989,98.0232416642,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"I233","Gai12W","I233_inra",3164,"I233_H","DROPS",11.6235387374,4962.05114219,315.6610772978,73.1479373036,75.6706450977,258.6592037119,301.5517710632,122.4473314832,"2012","Gai","WW","Cool","WW.Cool","Other"
"I233","Ner12R","I233_inra",3164,"I233_H","DROPS",2.0978451217,1100.9053480096,280.1932320403,73.8581283972,86.1625658801,185.6373126663,NA,125.7752483817,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
