pair,relatedness
F04701_I261,0.0325
F04701_I267,0.045
F04701_IDT,0.1353
F04701_LAN496,0.1628
F04701_LH123Ht,0.3592
F04701_LH145,-0.0366
F04701_LH38,0.1241
F04701_LH39,0.2371
F04701_LH59,0.6017
F04701_LH60,0.3006
F04701_LH65,0.4986
F04701_LH74,-0.1268
F04701_LH82,0.1353
F04701_LH93,0.0664
F04701_Lo1016,-0.0512
F04701_Lo1026,-0.1096
F04701_Lo1035,0.107
F04701_Lo1038,0.088
F04701_Lo1056,0.2659
F04701_Lo1063,0.064
F04701_Lo1087,-0.0253
F04701_Lo1094,-0.0898
F04701_Lo1095,0.0803
F04701_Lo1101,-0.1225
F04701_Lo1106,-0.1011
F04701_Lo1123,-0.0183
F04701_Lo1124,0.4292
F04701_Lo1172,0.0421
F04701_Lo1180,0.0539
F04701_Lo1187,-0.0796
F04701_Lo1199,-0.0925
F04701_Lo1203,0.0572
F04701_Lo1223,-0.0674
F04701_Lo1242,0.2667
F04701_Lo1251,0.0203
F04701_Lo1253,0.0278
F04701_Lo1261,-0.1053
F04701_Lo1266,0.0054
F04701_Lo1270,0.2249
F04701_Lo1273,0.0211
F04701_Lo1274,0.2498
F04701_Lo1280,0.2198
F04701_Lo1282,0.1221
F04701_Lo1284,0.1099
F04701_Lo1288,0.3004
F04701_Lo1290,0.2203
F04701_Lo1301,-0.0788
F04701_Lo904,-0.1397
F04701_Lp5,-0.1236
F04701_ML606,0.1409
F04701_Mo15W,0.0699
F04701_Mo17,0.6207
F04701_MS153,0.0798
F04701_MS71,0.0215
F04701_N16,0.0283
F04701_N192,-0.1115
F04701_N22,0.1007
F04701_N25,0.0658
F04701_N6,0.0307
F04701_NC290,0.226
F04701_NC358,0.0223
F04701_NDB8,0.0748
F04701_NK764,-0.1094
F04701_NK807,0.0106
F04701_NQ508,-0.0125
F04701_NS701,-0.1434
F04701_Oh02,0.044
F04701_Oh33,0.0471
F04701_Oh40B,0.1225
F04701_Oh43,0.1276
F04701_Os426,0.0123
F04701_P465P,0.0566
F04701_Pa36,0.0273
F04701_Pa405,0.0592
F04701_Pa91,0.0725
F04701_PB116,0.138
F04701_PB98TR,0.0434
F04701_PH207,0.0005
F04701_PHB09,-0.045
F04701_PHG35,0.0643
F04701_PHG39,0.0218
F04701_PHG47,0.2984
F04701_PHG50,0.0154
F04701_PHG71,-0.0425
F04701_PHG80,0.1003
F04701_PHG83,0.0617
F04701_PHG84,0.0888
F04701_PHG86,-0.1051
F04701_PHH93,0.0572
F04701_PHJ40,0.1505
F04701_PHK29,-0.049
F04701_PHK76,0.3489
F04701_PHR36,0.0559
F04701_PHT77,0.173
F04701_PHV63,0.0855
F04701_PHW65,0.1565
F04701_PHZ51,0.1162
F04701_SC-Malawi,0.0481
F04701_SGI061,0.1804
F04701_UH250,0.0649
F04701_UH_2500,0.0409
F04701_UH304,0.0004
F04701_UH_6102,0.0143
F04701_UH_6179,0.0645
F04701_UH_P024,0.007
F04701_UH_P060,0.0369
F04701_UH_P064,0.0293
F04701_UH_P074,0.001
F04701_UH_P087,0.0127
F04701_UH_P089,0.0273
F04701_UH_P104,0.0542
F04701_UH_P115,0.0274
F04701_UH_P128,0.0177
F04701_UH_P148,0.0252
F04701_UH_S018,0.0427
F04701_UH_S020,0.0286
F04701_UH_S025,0.0181
F04701_Va26,0.0984
F04701_W117,0.0419
F04701_W153R,0.0664
F04701_W182E,0.0517
F04701_W23,0.0538
F04701_W602S,0.2071
F04701_W604S,0.2402
F04701_W64A,0.1339
F04701_W9,0.0204
F04701_W95115,0.064
F04701_Wf9,0.1186
F04702_F05101,-0.0913
F04702_F05404,0.0752
F04702_F1808,-0.0531
F04702_F1890,0.0685
F04702_F218,0.014
F04702_F252,0.0391
F04702_F353,0.0062
F04702_F354,0.0872
F04702_F608,0.0463
F04702_F618,-0.0109
F04702_F7001,0.0371
F04702_F7019,-0.0182
F04702_F7025,-0.0773
F04702_F7028,0.0339
F04702_F7057,0.0531
F04702_F7058,0.0345
F04702_F7081,0.0062
F04702_F7082,0.0101
F04702_F712,0.0437
F04702_F748,-0.0027
F04702_F752,0.0786
F04702_F838,0.0264
F04702_F874,0.0933
F04702_F888,0.009
F04702_F894,-0.0155
F04702_F908,0.0353
F04702_F912,-0.0062
F04702_F918,-0.0225
F04702_F922,0.0163
F04702_F924,-0.0151
F04702_F98902,-0.0294
F04702_FP1,0.0333
F04702_FR19,0.0135
F04702_FR697,0.51
F04702_H99,0.1347
F04702_HMV5301,0.0264
F04702_HMV5325,0.0292
F04702_HMV5343,0.0936
F04702_HMV5347,-0.08
F04702_HMV5405,0.0028
F04702_HMV5409,0.0434
F04702_HMV5422,0.0659
F04702_HMV5502,-0.0033
F04702_I198,0.0496
F04702_I233,0.0806
F04702_I238,0.0609
F04702_I242,0.0318
F04702_I261,0.0504
F04702_I267,0.036
F04702_IDT,0.0952
F04702_LAN496,0.1856
F04702_LH123Ht,0.1807
F04702_LH145,-0.0381
F04702_LH38,0.0418
F04702_LH39,0.1046
F04702_LH59,0.6571
F04702_LH60,0.2823
F04702_LH65,0.4939
F04702_LH74,-0.1217
F04702_LH82,0.0645
F04702_LH93,0.0725
F04702_Lo1016,-0.0464
F04702_Lo1026,-0.1177
F04702_Lo1035,0.0559
F04702_Lo1038,0.0793
F04702_Lo1056,0.2933
F04702_Lo1063,0.0519
F04702_Lo1087,-0.0373
F04702_Lo1094,-0.1009
F04702_Lo1095,0.021
F04702_Lo1101,-0.1176
F04702_Lo1106,-0.1181
F04702_Lo1123,0.0068
F04702_Lo1124,0.4354
F04702_Lo1172,0.0529
F04702_Lo1180,0.0576
F04702_Lo1187,-0.0801
F04702_Lo1199,-0.1006
F04702_Lo1203,0.0221
F04702_Lo1223,-0.0718
F04702_Lo1242,0.249
F04702_Lo1251,0.0189
F04702_Lo1253,0.0331
F04702_Lo1261,-0.1005
F04702_Lo1266,0.0238
F04702_Lo1270,0.2316
F04702_Lo1273,0.0201
F04702_Lo1274,0.2707
F04702_Lo1280,0.1813
F04702_Lo1282,0.137
F04702_Lo1284,0.1142
F04702_Lo1288,0.3325
F04702_Lo1290,0.2394
F04702_Lo1301,-0.0877
F04702_Lo904,-0.1485
F04702_Lp5,-0.1274
F04702_ML606,0.0793
F04702_Mo15W,0.0743
F04702_Mo17,0.6571
F04702_MS153,0.088
F04702_MS71,0.0322
F04702_N16,0.0562
F04702_N192,-0.1057
F04702_N22,0.1102
F04702_N25,0.0588
F04702_N6,0.0402
F04702_NC290,0.1962
F04702_NC358,0.0194
F04702_NDB8,0.0744
F04702_NK764,-0.097
F04702_NK807,-0.0019
F04702_NQ508,-0.0088
F04702_NS701,-0.1416
F04702_Oh02,0.0488
F04702_Oh33,0.0575
F04702_Oh40B,0.0916
F04702_Oh43,0.0827
F04702_Os426,0.0264
F04702_P465P,0.0476
F04702_Pa36,0.0272
F04702_Pa405,0.0647
F04702_Pa91,0.0275
F04702_PB116,0.1413
F04702_PB98TR,0.057
F04702_PH207,0.0062
F04702_PHB09,-0.0519
F04702_PHG35,0.0426
F04702_PHG39,0.0122
F04702_PHG47,0.1623
F04702_PHG50,0.0186
F04702_PHG71,-0.0565
F04702_PHG80,0.0565
F04702_PHG83,0.0584
F04702_PHG84,0.0859
F04702_PHG86,-0.1141
F04702_PHH93,0.0184
F04702_PHJ40,0.1762
F04702_PHK29,-0.048
F04702_PHK76,0.2653
F04702_PHR36,0.061
F04702_PHT77,0.1582
F04702_PHV63,0.0856
F04702_PHW65,0.1299
F04702_PHZ51,0.115
F04702_SC-Malawi,0.0556
F04702_SGI061,0.0666
F04702_UH250,0.067
F04702_UH_2500,0.0422
F04702_UH304,0.0395
F04702_UH_6102,0.0198
F04702_UH_6179,0.0661
F04702_UH_P024,0.0178
F04702_UH_P060,0.0453
F04702_UH_P064,0.0417
F04702_UH_P074,-0.0051
F04702_UH_P087,0.0204
F04702_UH_P089,0.047
F04702_UH_P104,0.0429
F04702_UH_P115,0.0287
F04702_UH_P128,0.0192
F04702_UH_P148,0.0389
F04702_UH_S018,0.0511
F04702_UH_S020,0.0274
F04702_UH_S025,0.0269
F04702_Va26,0.0598
F04702_W117,0.0502
F04702_W153R,0.0675
F04702_W182E,0.0717
F04702_W23,0.0465
F04702_W602S,0.2922
F04702_W604S,0.2525
F04702_W64A,0.1183
F04702_W9,0.0246
F04702_W95115,0.0869
F04702_Wf9,0.0513
F05101_F05404,0.2044
F05101_F1808,0.2366
F05101_F1890,-0.044
F05101_F218,0.0042
F05101_F252,0.0065
F05101_F353,-0.0181
F05101_F354,0.013
F05101_F608,0.0184
F05101_F618,0.1205
F05101_F7001,0.0468
F05101_F7019,0.1478
F05101_F7025,0.3191
F05101_F7028,0.0821
F05101_F7057,0.0126
F05101_F7058,0.0202
F05101_F7081,0.091
F05101_F7082,0.0958
F05101_F712,0.0589
F05101_F748,0.1688
F05101_F752,0.0475
F05101_F838,0.0443
F05101_F874,-0.0281
F05101_F888,0.0839
F05101_F894,0.1195
F05101_F908,0.04
F05101_F912,0.0307
F05101_F918,0.0777
F05101_F922,-0.0023
F05101_F924,0.2225
F05101_F98902,0.2423
F05101_FP1,0.0582
F05101_FR19,0.1696
F05101_FR697,-0.1065
F05101_H99,-0.001
F05101_HMV5301,-0.038
F05101_HMV5325,0.181
F05101_HMV5343,0.1716
F05101_HMV5347,0.4106
F05101_HMV5405,0.0837
F05101_HMV5409,0.1163
F05101_HMV5422,0.1721
F05101_HMV5502,0.1022
F05101_I198,0.025
F05101_I233,0.0069
F05101_I238,0.0456
F05101_I242,0.0591
F05101_I261,0.0189
F05101_I267,0.0636
F05101_IDT,-0.0015
F05101_LAN496,-0.0416
F05101_LH123Ht,0.0235
F05101_LH145,0.2753
F05101_LH38,0.0082
F05101_LH39,0.0092
F05101_LH59,-0.1178
F05101_LH60,-0.0731
F05101_LH65,-0.1268
F05101_LH74,0.4797
F05101_LH82,-0.0018
F05101_LH93,0.011
F05101_Lo1016,0.2162
F05101_Lo1026,0.4163
F05101_Lo1035,0.0912
F05101_Lo1038,0.0329
F05101_Lo1056,-0.0596
F05101_Lo1063,0.063
F05101_Lo1087,0.1754
F05101_Lo1094,0.2768
F05101_Lo1095,0.0618
F05101_Lo1101,0.488
F05101_Lo1106,0.3363
F05101_Lo1123,0.1172
F05101_Lo1124,-0.0617
F05101_Lo1172,0.0327
F05101_Lo1180,0.0283
F05101_Lo1187,0.4341
F05101_Lo1199,0.3443
F05101_Lo1203,0.0973
F05101_Lo1223,0.3097
F05101_Lo1242,-0.0062
F05101_Lo1251,0.1932
F05101_Lo1253,0.1038
F05101_Lo1261,0.4691
F05101_Lo1266,0.0865
F05101_Lo1270,-0.0312
F05101_Lo1273,0.0512
F05101_Lo1274,0.0231
F05101_Lo1280,0.0131
F05101_Lo1282,0.0323
F05101_Lo1284,0.0677
F05101_Lo1288,-0.0224
F05101_Lo1290,-0.0139
F05101_Lo1301,0.3746
F05101_Lo904,0.5067
F05101_Lp5,0.423
F05101_ML606,0.0221
F05101_Mo15W,0.0201
F05101_Mo17,-0.1552
F05101_MS153,0.0231
F05101_MS71,0.0192
F05101_N16,0.0178
F05101_N192,0.4999
F05101_N22,0.0225
F05101_N25,0.077
F05101_N6,0.0087
F05101_NC290,-0.021
F05101_NC358,0.0139
F05101_NDB8,-0.0089
F05101_NK764,0.476
F05101_NK807,0.0753
F05101_NQ508,0.0425
F05101_NS701,0.5068
F05101_Oh02,0.032
F05101_Oh33,0.0352
F05101_Oh40B,0.0168
F05101_Oh43,0.0106
F05101_Os426,0.0317
F05101_P465P,0.0237
F05101_Pa36,0.0094
F05101_Pa405,0.0258
F05101_Pa91,0.0259
F05101_PB116,-0.0242
F05101_PB98TR,0.0069
F05101_PH207,-0.0188
F05101_PHB09,0.1624
F05101_PHG35,-0.0354
F05101_PHG39,0.1634
F05101_PHG47,0.02
F05101_PHG50,-0.0246
F05101_PHG71,0.2189
F05101_PHG80,0.1425
F05101_PHG83,-0.0229
F05101_PHG84,-0.0238
F05101_PHG86,0.3979
F05101_PHH93,-0.0156
F05101_PHJ40,0.0271
F05101_PHK29,0.2266
F05101_PHK76,-0.0204
F05101_PHR36,-0.003
F05101_PHT77,-0.0163
F05101_PHV63,0.1051
F05101_PHW65,-0.046
F05101_PHZ51,-0.0271
F05101_SC-Malawi,-0.0095
F05101_SGI061,-0.0207
F05101_UH250,0.0517
F05101_UH_2500,0.0184
F05101_UH304,-0.0075
F05101_UH_6102,0.0095
F05101_UH_6179,0.0082
F05101_UH_P024,-0.0049
F05101_UH_P060,0.0321
F05101_UH_P064,0.0488
F05101_UH_P074,0.0145
F05101_UH_P087,0.0363
F05101_UH_P089,0.0021
F05101_UH_P104,0.0567
F05101_UH_P115,0.0258
F05101_UH_P128,0.013
F05101_UH_P148,0.0098
F05101_UH_S018,0.0702
F05101_UH_S020,0.0695
F05101_UH_S025,0.072
F05101_Va26,0.0425
F05101_W117,0.0008
F05101_W153R,0.0003
F05101_W182E,0.0378
F05101_W23,0.0344
F05101_W602S,-0.0185
F05101_W604S,-0.0076
F05101_W64A,-0.0222
F05101_W9,0.0224
F05101_W95115,0.0432
F05101_Wf9,0.0256
F05404_F1808,0.1322
F05404_F1890,0.1554
F05404_F218,0.0208
F05404_F252,0.0524
F05404_F353,0.1492
F05404_F354,0.0511
F05404_F608,0.0622
F05404_F618,0.0726
F05404_F7001,0.0381
F05404_F7019,-0.0265
F05404_F7025,0.1275
F05404_F7028,0.099
F05404_F7057,0.0036
F05404_F7058,0.0145
F05404_F7081,0.0021
F05404_F7082,0.0041
F05404_F712,0.0523
F05404_F748,0.0565
F05404_F752,0.0416
F05404_F838,0.0413
F05404_F874,0.0511
F05404_F888,0.0503
F05404_F894,0.0695
F05404_F908,0.0389
F05404_F912,0.1624
F05404_F918,0.0391
F05404_F922,0.0841
F05404_F924,0.1026
F05404_F98902,0.3276
F05404_FP1,0.0264
F05404_FR19,0.0845
F05404_FR697,0.0855
F05404_H99,0.0598
F05404_HMV5301,0.1702
F05404_HMV5325,0.0664
F05404_HMV5343,0.0339
F05404_HMV5347,0.1551
F05404_HMV5405,0.082
F05404_HMV5409,0.0692
F05404_HMV5422,0.0577
F05404_HMV5502,0.0572
F05404_I198,0.0715
F05404_I233,0.0568
F05404_I238,0.0706
F05404_I242,0.0639
F05404_I261,0.0502
F05404_I267,0.0591
F05404_IDT,0.0687
F05404_LAN496,0.0
F05404_LH123Ht,0.1554
F05404_LH145,0.0135
F05404_LH38,0.1882
F05404_LH39,0.1629
F05404_LH59,0.0381
F05404_LH60,0.0238
F05404_LH65,0.0378
F05404_LH74,0.1073
F05404_LH82,0.151
F05404_LH93,0.0618
F05404_Lo1016,0.0661
F05404_Lo1026,0.1521
F05404_Lo1035,0.1155
F05404_Lo1038,0.078
F05404_Lo1056,0.0773
F05404_Lo1063,0.0283
F05404_Lo1087,0.1973
F05404_Lo1094,0.1126
F05404_Lo1095,0.1407
F05404_Lo1101,0.1413
F05404_Lo1106,0.1182
F05404_Lo1123,0.0663
F05404_Lo1124,0.0807
F05404_Lo1172,0.0284
F05404_Lo1180,0.2055
F05404_Lo1187,0.1669
F05404_Lo1199,0.1694
F05404_Lo1203,0.1808
F05404_Lo1223,0.1502
F05404_Lo1242,0.0898
F05404_Lo1251,0.2132
F05404_Lo1253,0.1612
F05404_Lo1261,0.1682
F05404_Lo1266,0.0837
F05404_Lo1270,0.1077
F05404_Lo1273,0.064
F05404_Lo1274,0.0317
F05404_Lo1280,0.1019
F05404_Lo1282,0.1698
F05404_Lo1284,0.1463
F05404_Lo1288,0.1143
F05404_Lo1290,0.1094
F05404_Lo1301,0.1342
F05404_Lo904,0.1696
F05404_Lp5,0.1339
F05404_ML606,0.1244
F05404_Mo15W,0.0554
F05404_Mo17,0.0244
F05404_MS153,0.0501
F05404_MS71,0.0215
F05404_N16,0.0538
F05404_N192,0.1159
F05404_N22,0.0625
F05404_N25,0.0942
F05404_N6,0.0531
F05404_NC290,0.0581
F05404_NC358,0.0204
F05404_NDB8,0.0276
F05404_NK764,0.1351
F05404_NK807,0.02
F05404_NQ508,0.1869
F05404_NS701,0.1837
F05404_Oh02,0.0307
F05404_Oh33,0.0471
F05404_Oh40B,0.0485
F05404_Oh43,0.1138
F05404_Os426,0.0545
F05404_P465P,0.05
F05404_Pa36,0.054
F05404_Pa405,0.0406
F05404_Pa91,0.1097
F05404_PB116,0.0418
F05404_PB98TR,0.0344
F05404_PH207,0.2419
F05404_PHB09,0.0924
F05404_PHG35,0.1238
F05404_PHG39,0.0358
F05404_PHG47,0.2339
F05404_PHG50,0.1884
F05404_PHG71,0.1451
F05404_PHG80,0.1066
F05404_PHG83,0.1651
F05404_PHG84,0.1241
F05404_PHG86,0.0998
F05404_PHH93,0.2353
F05404_PHJ40,0.0642
F05404_PHK29,0.1479
F05404_PHK76,0.1043
F05404_PHR36,0.0888
F05404_PHT77,0.1023
F05404_PHV63,0.0755
F05404_PHW65,0.1539
F05404_PHZ51,0.0607
F05404_SC-Malawi,0.0419
F05404_SGI061,0.2145
F05404_UH250,0.0176
F05404_UH_2500,0.0363
F05404_UH304,0.1612
F05404_UH_6102,0.1421
F05404_UH_6179,0.1234
F05404_UH_P024,0.1755
F05404_UH_P060,0.0886
F05404_UH_P064,0.1573
F05404_UH_P074,0.1875
F05404_UH_P087,0.1423
F05404_UH_P089,0.116
F05404_UH_P104,0.0241
F05404_UH_P115,0.1134
F05404_UH_P128,0.0712
F05404_UH_P148,0.1499
F05404_UH_S018,0.0868
F05404_UH_S020,0.0703
F05404_UH_S025,0.018
F05404_Va26,0.1133
F05404_W117,0.0001
F05404_W153R,0.0494
F05404_W182E,0.0645
F05404_W23,0.0496
F05404_W602S,0.0541
F05404_W604S,0.0732
F05404_W64A,0.0581
F05404_W9,0.0249
F05404_W95115,0.0851
F05404_Wf9,0.0713
F1808_F1890,0.0924
F1808_F218,0.0466
F1808_F252,0.0004
F1808_F353,0.0415
F1808_F354,0.0127
F1808_F608,0.0421
F1808_F618,0.1082
F1808_F7001,0.0474
F1808_F7019,0.1425
F1808_F7025,0.1633
F1808_F7028,-0.0183
F1808_F7057,0.0233
F1808_F7058,0.0232
F1808_F7081,0.0991
F1808_F7082,0.0953
F1808_F712,0.0601
F1808_F748,0.0639
F1808_F752,0.1218
F1808_F838,0.0364
F1808_F874,0.0305
F1808_F888,0.0982
F1808_F894,0.0882
F1808_F908,0.0502
F1808_F912,0.1467
F1808_F918,0.1249
F1808_F922,0.063
F1808_F924,0.099
F1808_F98902,0.2143
F1808_FP1,0.0674
F1808_FR19,0.0242
F1808_FR697,-0.0588
F1808_H99,-0.0007
F1808_HMV5301,0.1391
F1808_HMV5325,0.0407
F1808_HMV5343,0.0468
F1808_HMV5347,0.2077
F1808_HMV5405,0.1502
F1808_HMV5409,0.1205
F1808_HMV5422,0.0142
F1808_HMV5502,0.2681
F1808_I198,0.0525
F1808_I233,0.032
F1808_I238,0.0755
F1808_I242,0.0944
F1808_I261,0.0404
F1808_I267,0.0662
F1808_IDT,0.0413
F1808_LAN496,0.0202
F1808_LH123Ht,-0.0213
F1808_LH145,0.1766
F1808_LH38,-0.0093
F1808_LH39,0.0067
F1808_LH59,-0.0594
F1808_LH60,-0.0225
F1808_LH65,-0.0851
F1808_LH74,0.2203
F1808_LH82,0.069
F1808_LH93,0.0329
F1808_Lo1016,0.0592
F1808_Lo1026,0.187
F1808_Lo1035,0.0539
F1808_Lo1038,0.025
F1808_Lo1056,-0.0328
F1808_Lo1063,0.2242
F1808_Lo1087,0.1204
F1808_Lo1094,0.2027
F1808_Lo1095,0.0409
F1808_Lo1101,0.2568
F1808_Lo1106,0.1981
F1808_Lo1123,0.1834
F1808_Lo1124,0.027
F1808_Lo1172,0.0754
F1808_Lo1180,0.0873
F1808_Lo1187,0.2365
F1808_Lo1199,0.2505
F1808_Lo1203,0.0755
F1808_Lo1223,0.133
F1808_Lo1242,0.0728
F1808_Lo1251,0.1949
F1808_Lo1253,0.0602
F1808_Lo1261,0.204
F1808_Lo1266,0.108
F1808_Lo1270,-0.0055
F1808_Lo1273,0.0953
F1808_Lo1274,0.1586
F1808_Lo1280,0.0065
F1808_Lo1282,0.0459
F1808_Lo1284,0.0826
F1808_Lo1288,0.0491
F1808_Lo1290,0.0405
F1808_Lo1301,0.1018
F1808_Lo904,0.2897
F1808_Lp5,0.2269
F1808_ML606,-0.0005
F1808_Mo15W,0.0166
F1808_Mo17,-0.0792
F1808_MS153,0.0419
F1808_MS71,0.0739
F1808_N16,0.0791
F1808_N192,0.2399
F1808_N22,0.0311
F1808_N25,0.0359
F1808_N6,0.0481
F1808_NC290,-0.0385
F1808_NC358,0.0086
F1808_NDB8,0.0417
F1808_NK764,0.2352
F1808_NK807,0.0675
F1808_NQ508,0.0721
F1808_NS701,0.3262
F1808_Oh02,0.0478
F1808_Oh33,0.032
F1808_Oh40B,-0.0091
F1808_Oh43,-0.0062
F1808_Os426,0.106
F1808_P465P,0.0161
F1808_Pa36,0.0165
F1808_Pa405,0.0205
F1808_Pa91,0.0096
F1808_PB116,-0.0174
F1808_PB98TR,0.0318
F1808_PH207,0.1784
F1808_PHB09,0.1212
F1808_PHG35,0.059
F1808_PHG39,0.2232
F1808_PHG47,0.0185
F1808_PHG50,0.2264
F1808_PHG71,0.2221
F1808_PHG80,0.1367
F1808_PHG83,0.0709
F1808_PHG84,0.1213
F1808_PHG86,0.2281
F1808_PHH93,0.1612
F1808_PHJ40,-0.0017
F1808_PHK29,0.1811
F1808_PHK76,-0.0411
F1808_PHR36,0.2343
F1808_PHT77,0.0019
F1808_PHV63,0.1216
F1808_PHW65,-0.0092
F1808_PHZ51,0.0897
F1808_SC-Malawi,0.0082
F1808_SGI061,0.1115
F1808_UH250,0.0956
F1808_UH_2500,0.005
F1808_UH304,0.1363
F1808_UH_6102,0.0864
F1808_UH_6179,0.0751
F1808_UH_P024,0.1209
F1808_UH_P060,0.1031
F1808_UH_P064,0.1311
F1808_UH_P074,0.1286
F1808_UH_P087,0.2008
F1808_UH_P089,0.1106
F1808_UH_P104,0.1149
F1808_UH_P115,0.1555
F1808_UH_P128,0.1098
F1808_UH_P148,0.1414
F1808_UH_S018,0.0394
F1808_UH_S020,0.0338
F1808_UH_S025,0.0491
F1808_Va26,0.004
F1808_W117,0.0156
F1808_W153R,0.0078
F1808_W182E,0.0466
F1808_W23,0.0251
F1808_W602S,0.017
F1808_W604S,0.009
F1808_W64A,0.0111
F1808_W9,0.0303
F1808_W95115,0.0275
F1808_Wf9,0.0247
F1890_F218,0.0515
F1890_F252,0.078
F1890_F353,0.2489
F1890_F354,0.0366
F1890_F608,0.0477
F1890_F618,0.0378
F1890_F7001,0.0374
F1890_F7019,0.0049
F1890_F7025,-0.022
F1890_F7028,0.0073
F1890_F7057,0.0617
F1890_F7058,0.0659
F1890_F7081,0.0441
F1890_F7082,0.0496
F1890_F712,0.0474
F1890_F748,0.0247
F1890_F752,0.0516
F1890_F838,0.0615
F1890_F874,0.0769
F1890_F888,0.0489
F1890_F894,0.0417
F1890_F908,0.0707
F1890_F912,0.2461
F1890_F918,0.0519
F1890_F922,0.106
F1890_F924,0.026
F1890_F98902,0.201
F1890_FP1,0.0627
F1890_FR19,0.0348
F1890_FR697,0.0816
F1890_H99,0.0529
F1890_HMV5301,0.3848
F1890_HMV5325,0.024
F1890_HMV5343,0.0076
F1890_HMV5347,-0.0003
F1890_HMV5405,0.1673
F1890_HMV5409,0.0103
F1890_HMV5422,0.0269
F1890_HMV5502,0.1606
F1890_I198,0.0903
F1890_I233,0.0626
F1890_I238,0.0946
F1890_I242,0.0874
F1890_I261,0.0573
F1890_I267,0.0979
F1890_IDT,0.0705
F1890_LAN496,0.0714
F1890_LH123Ht,0.03
F1890_LH145,0.0036
F1890_LH38,0.0549
F1890_LH39,0.0523
F1890_LH59,0.0819
F1890_LH60,0.0583
F1890_LH65,0.1038
F1890_LH74,-0.0493
F1890_LH82,0.1505
F1890_LH93,0.0508
F1890_Lo1016,0.0282
F1890_Lo1026,-0.0332
F1890_Lo1035,-0.0108
F1890_Lo1038,0.1086
F1890_Lo1056,0.0538
F1890_Lo1063,0.0657
F1890_Lo1087,-0.0134
F1890_Lo1094,-0.0049
F1890_Lo1095,0.1831
F1890_Lo1101,-0.0541
F1890_Lo1106,-0.0217
F1890_Lo1123,0.1039
F1890_Lo1124,0.088
F1890_Lo1172,0.0586
F1890_Lo1180,0.2334
F1890_Lo1187,-0.0284
F1890_Lo1199,-0.0296
F1890_Lo1203,0.1037
F1890_Lo1223,0.0812
F1890_Lo1242,0.225
F1890_Lo1251,0.0603
F1890_Lo1253,0.1538
F1890_Lo1261,-0.0597
F1890_Lo1266,0.1063
F1890_Lo1270,0.0762
F1890_Lo1273,0.1334
F1890_Lo1274,0.08
F1890_Lo1280,0.0838
F1890_Lo1282,0.1094
F1890_Lo1284,0.0767
F1890_Lo1288,0.0961
F1890_Lo1290,0.0617
F1890_Lo1301,-0.0326
F1890_Lo904,-0.0694
F1890_Lp5,-0.042
F1890_ML606,0.0335
F1890_Mo15W,0.0769
F1890_Mo17,0.114
F1890_MS153,0.064
F1890_MS71,0.0748
F1890_N16,0.0744
F1890_N192,-0.0606
F1890_N22,0.1245
F1890_N25,0.0435
F1890_N6,0.0625
F1890_NC290,0.0322
F1890_NC358,0.0446
F1890_NDB8,0.0882
F1890_NK764,-0.0302
F1890_NK807,0.035
F1890_NQ508,0.3666
F1890_NS701,-0.0568
F1890_Oh02,0.0574
F1890_Oh33,0.0845
F1890_Oh40B,0.0235
F1890_Oh43,0.0198
F1890_Os426,0.0869
F1890_P465P,0.0173
F1890_Pa36,0.0791
F1890_Pa405,0.0412
F1890_Pa91,0.0702
F1890_PB116,0.0454
F1890_PB98TR,0.0524
F1890_PH207,0.5714
F1890_PHB09,0.0112
F1890_PHG35,0.1586
F1890_PHG39,-0.0121
F1890_PHG47,0.0728
F1890_PHG50,0.3705
F1890_PHG71,0.1764
F1890_PHG80,0.0048
F1890_PHG83,0.2988
F1890_PHG84,0.1168
F1890_PHG86,-0.071
F1890_PHH93,0.4948
F1890_PHJ40,0.0233
F1890_PHK29,-0.0063
F1890_PHK76,0.0303
F1890_PHR36,0.1327
F1890_PHT77,0.0723
F1890_PHV63,0.0025
F1890_PHW65,0.1102
F1890_PHZ51,0.0749
F1890_SC-Malawi,0.0554
F1890_SGI061,0.3213
F1890_UH250,0.0192
F1890_UH_2500,0.0523
F1890_UH304,0.4
F1890_UH_6102,0.314
F1890_UH_6179,0.2542
F1890_UH_P024,0.4361
F1890_UH_P060,0.2095
F1890_UH_P064,0.256
F1890_UH_P074,0.3277
F1890_UH_P087,0.2529
F1890_UH_P089,0.2392
F1890_UH_P104,0.1153
F1890_UH_P115,0.2982
F1890_UH_P128,0.2266
F1890_UH_P148,0.2581
F1890_UH_S018,0.0561
F1890_UH_S020,0.063
F1890_UH_S025,0.0202
F1890_Va26,0.0193
F1890_W117,0.0674
F1890_W153R,0.0683
F1890_W182E,0.0459
F1890_W23,0.0547
F1890_W602S,0.1109
F1890_W604S,0.0218
F1890_W64A,0.184
F1890_W9,0.0636
F1890_W95115,0.0454
F1890_Wf9,0.1153
F218_F252,0.1311
F218_F353,0.1452
F218_F354,0.1115
F218_F608,0.1122
F218_F618,0.0513
F218_F7001,0.0791
F218_F7019,0.2176
F218_F7025,0.0403
F218_F7028,0.0718
F218_F7057,0.0771
F218_F7058,0.0913
F218_F7081,0.1628
F218_F7082,0.1889
F218_F712,0.083
F218_F748,0.0377
F218_F752,0.0681
F218_F838,0.0455
F218_F874,0.2157
F218_F888,0.0748
F218_F894,0.0604
F218_F908,0.2265
F218_F912,0.0726
